provinsi,jenis,daerah,tahun,periode,gk,kategori,kategori_encoded
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2017,MARET,393097.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2017,SEPTEMBER,407382.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2018,MARET,414494.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2018,SEPTEMBER,424670.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2017,MARET,402423.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,419974.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2018,MARET,427774.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,436162.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2019,MARET,470293.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2019,SEPTEMBER,483766.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2020,MARET,503748.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2020,SEPTEMBER,508852.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2019,MARET,443928.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2019,SEPTEMBER,470447.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2020,MARET,490254.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2020,SEPTEMBER,495715.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2019,MARET,457221.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,478123.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2020,MARET,497262.0,Menengah,0
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,503686.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2021,MARET,527240.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2021,SEPTEMBER,536041.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2022,MARET,560053.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERKOTAAN,2022,SEPTEMBER,588472.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2021,MARET,510372.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2021,SEPTEMBER,517293.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2022,MARET,544795.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAAN,2022,SEPTEMBER,572917.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2021,MARET,519150.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,527045.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2022,MARET,553073.0,Menengah Tinggi,2
KALIMANTAN SELATAN,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,581230.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2015,MARET,337970.0,Menengah Rendah,1
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2015,SEPTEMBER,348480.0,Menengah Rendah,1
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2016,MARET,359194.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2016,SEPTEMBER,370609.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2015,MARET,333612.0,Menengah Rendah,1
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2015,SEPTEMBER,348598.0,Menengah Rendah,1
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2016,MARET,364879.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2016,SEPTEMBER,375619.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,336356.0,Menengah Rendah,1
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,348524.0,Menengah Rendah,1
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,363918.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,372417.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2017,MARET,387723.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2017,SEPTEMBER,391088.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2018,MARET,394601.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2018,SEPTEMBER,411445.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2017,MARET,391851.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2017,SEPTEMBER,410491.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2018,MARET,424731.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2018,SEPTEMBER,435063.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,389151.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,398030.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,405108.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,419549.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2019,MARET,422701.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2019,SEPTEMBER,437601.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2020,MARET,453545.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2020,SEPTEMBER,462661.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2019,MARET,441376.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2019,SEPTEMBER,465407.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2020,MARET,483135.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2020,SEPTEMBER,486520.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,429165.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,446840.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,463823.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,470589.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2021,MARET,479168.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2021,SEPTEMBER,488748.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2022,MARET,507661.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERKOTAAN,2022,SEPTEMBER,541868.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2021,MARET,498601.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2021,SEPTEMBER,509282.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2022,MARET,526674.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERDESAAN,2022,SEPTEMBER,556626.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,485445.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,495785.0,Menengah,0
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,513874.0,Menengah Tinggi,2
KALIMANTAN TIMUR,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,546669.0,Menengah Tinggi,2
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2015,MARET,147917.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,156071.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2016,MARET,160459.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,164529.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2015,MARET,119387.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,128016.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2016,MARET,131096.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,134422.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,137353.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,145683.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,147287.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,154269.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2017,MARET,168156.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,173713.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2018,MARET,181664.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,190174.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2017,MARET,140868.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,144007.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2018,MARET,145280.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,154524.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,158943.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,163838.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,169596.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,178650.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2019,MARET,191520.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,205447.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2020,MARET,212425.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,212738.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2019,MARET,156075.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,162946.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2020,MARET,169485.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,169549.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,179991.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,191850.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,198479.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,199033.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2021,MARET,216656.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,218138.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2022,MARET,224534.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,230245.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2021,MARET,175035.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,183628.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2022,MARET,191875.0,Rendah,3
KALIMANTAN TIMUR,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,201939.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,203590.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,207438.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,214334.0,Menengah Rendah,1
KALIMANTAN TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,221451.0,Menengah Rendah,1
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2013,MARET,401132.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2013,SEPTEMBER,435313.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2014,MARET,448220.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2014,SEPTEMBER,459004.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2013,MARET,349935.0,Menengah Rendah,1
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2013,SEPTEMBER,389784.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2014,MARET,404554.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2014,SEPTEMBER,420427.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2015,MARET,485887.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2015,SEPTEMBER,504551.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2016,MARET,519653.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2016,SEPTEMBER,535137.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2015,MARET,452999.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2015,SEPTEMBER,476614.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2016,MARET,495975.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2016,SEPTEMBER,510041.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2015,MARET,473709.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,494207.0,Menengah,0
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2016,MARET,511205.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,526686.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2017,MARET,555880.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2017,SEPTEMBER,564801.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2018,MARET,576265.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2018,SEPTEMBER,601619.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2017,MARET,532719.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2017,SEPTEMBER,554497.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2018,MARET,570012.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2018,SEPTEMBER,589588.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2017,MARET,548094.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,561868.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2018,MARET,574704.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,598200.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2019,MARET,614221.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2019,SEPTEMBER,643047.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2020,MARET,665970.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2020,SEPTEMBER,675399.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2019,MARET,597451.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2019,SEPTEMBER,628354.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2020,MARET,652620.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2020,SEPTEMBER,656069.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2019,MARET,609156.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,638690.0,Menengah Tinggi,2
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2020,MARET,662302.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,669622.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2021,MARET,695824.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2021,SEPTEMBER,706886.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2022,MARET,732195.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERKOTAAN,2022,SEPTEMBER,772112.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2021,MARET,673636.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2021,SEPTEMBER,692910.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2022,MARET,718550.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAAN,2022,SEPTEMBER,758565.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2021,MARET,689035.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,703223.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2022,MARET,728208.0,Tinggi,4
KALIMANTAN TIMUR,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,768120.0,Tinggi,4
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2015,MARET,342729.0,Menengah Rendah,1
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,355117.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2016,MARET,367378.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,379442.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2015,MARET,339904.0,Menengah Rendah,1
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,351534.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2016,MARET,372825.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,386598.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,341484.0,Menengah Rendah,1
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,353538.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,367944.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,382698.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2017,MARET,396530.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,423315.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2018,MARET,432127.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,471678.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2017,MARET,400086.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,410855.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2018,MARET,413858.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,430969.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,398122.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,418003.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,423796.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,454542.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2019,MARET,495678.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,514485.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2020,MARET,526226.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,532518.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2019,MARET,453445.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,453992.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2020,MARET,460249.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,471012.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,478280.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,488970.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,499050.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,508699.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2021,MARET,546681.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,556182.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2022,MARET,591239.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,616790.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2021,MARET,484174.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2021,SEPTEMBER,496468.0,Menengah,0
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2022,MARET,525335.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAAN,2022,SEPTEMBER,548026.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,522517.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,531302.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,566292.0,Menengah Tinggi,2
KALIMANTAN UTARA,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,590192.0,Menengah Tinggi,2
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2015,MARET,146400.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,150144.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2016,MARET,156536.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,160057.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2015,MARET,118587.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,126110.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2016,MARET,127155.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,131706.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,134137.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,139548.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,145670.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,147868.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2017,MARET,166407.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,172487.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2018,MARET,172564.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,175652.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2017,MARET,137160.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,143692.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2018,MARET,147823.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,150711.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,153917.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,160302.0,Rendah,3
KALIMANTAN UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,162252.0,Rendah,3
